x, y, theta, stamp, 
0.9200406074523926, 0.7545770406723022, 1.1122962728464816, 1729888282008050463, 
0.9322577714920044, 0.7798974514007568, 1.1205799912473184, 1729888282099982976, 
0.9453887343406677, 0.8071567416191101, 1.1261973806011267, 1729888282200492286, 
0.9597305655479431, 0.8376091122627258, 1.1324098752610883, 1729888282308593412, 
0.9727886319160461, 0.8654595017433167, 1.1377023919948053, 1729888282409391013, 
0.9842032790184021, 0.8905894160270691, 1.1417334013060991, 1729888282499022609, 
0.9994504451751709, 0.923782229423523, 1.147052588813171, 1729888282618654729, 
1.0110341310501099, 0.9500085711479187, 1.1512144384327787, 1729888282713752075, 
1.0221494436264038, 0.9749943614006042, 1.1544548149059948, 1729888282803835678, 
1.0346436500549316, 1.003235936164856, 1.1581002923931893, 1729888282904126590, 
1.048031210899353, 1.0337773561477661, 1.1641700459721738, 1729888283014357936, 
1.05984365940094, 1.0618218183517456, 1.1683860219738944, 1729888283114461969, 
1.0701708793640137, 1.0870496034622192, 1.1699371986171518, 1729888283203989047, 
1.0822569131851196, 1.115285038948059, 1.1720685606295567, 1729888283303990046, 
1.0949825048446655, 1.1457442045211792, 1.1750551990523885, 1729888283414383907, 
1.1067655086517334, 1.1735910177230835, 1.1779142777424005, 1729888283514022826, 
1.1172432899475098, 1.1989405155181885, 1.1815407937532005, 1729888283604022565, 
1.1288245916366577, 1.2272541522979736, 1.1855553207158458, 1729888283704011904, 
1.1413623094558716, 1.2585097551345825, 1.1864879613839086, 1729888283813849793, 
1.1523829698562622, 1.2864176034927368, 1.1891840026434986, 1729888283915012701, 
1.1626142263412476, 1.3120983839035034, 1.1924586044772354, 1729888284004016249, 
1.1739451885223389, 1.3405064344406128, 1.1952625362791094, 1729888284103997954, 
1.1862950325012207, 1.3715803623199463, 1.198184118712274, 1729888284214247470, 
1.1967211961746216, 1.3984545469284058, 1.20151916484753, 1729888284311034603, 
1.2068607807159424, 1.425280213356018, 1.2040591767907547, 1729888284404025279, 
1.2177540063858032, 1.4540610313415527, 1.206345308152817, 1729888284504005238, 
1.2297694683074951, 1.4856512546539307, 1.2070968132157, 1729888284613936044, 
1.2400306463241577, 1.5132360458374023, 1.2084892210472358, 1729888284712036785, 
1.2501013278961182, 1.5396225452423096, 1.2100612482949387, 1729888284804003795, 
1.2609483003616333, 1.5678985118865967, 1.2122197200060894, 1729888284904075028, 
1.2725282907485962, 1.5990056991577148, 1.2133369209170646, 1729888285014466440, 
1.2829911708831787, 1.6272050142288208, 1.215845031256916, 1729888285113036278, 
1.2929267883300781, 1.6535593271255493, 1.2184261163722645, 1729888285204036760, 
1.3033634424209595, 1.682613492012024, 1.219010364480171, 1729888285306102491, 
1.314824104309082, 1.7139568328857422, 1.219485369179742, 1729888285415092971, 
1.3249846696853638, 1.7416763305664062, 1.2199934114403657, 1729888285513024317, 
1.33458411693573, 1.7683197259902954, 1.2203147132532204, 1729888285606065307, 
