x, y, theta, stamp, 
0.7642452120780945, 0.6367464661598206, 0.7649113333252593, 1729888358767693842, 
0.7843831181526184, 0.6552512049674988, 0.7424533810966145, 1729888358858430695, 
0.8073687553405762, 0.674971342086792, 0.7187109429742405, 1729888358957635078, 
0.832690417766571, 0.6956803798675537, 0.6840938631184389, 1729888359067847153, 
0.8561340570449829, 0.7134935259819031, 0.6504496780440877, 1729888359168593344, 
0.8781794905662537, 0.7292965650558472, 0.6229908928639262, 1729888359258434140, 
0.902967095375061, 0.746192216873169, 0.5955585768953376, 1729888359357677791, 
0.9301306009292603, 0.7635380625724792, 0.5619523219344903, 1729888359464343451, 
0.9561491012573242, 0.7789840698242188, 0.5298155986153215, 1729888359563436521, 
0.9829294085502625, 0.7936164736747742, 0.5008648998784057, 1729888359662679431, 
1.0068953037261963, 0.8059144020080566, 0.4761103078504221, 1729888359752686221, 
1.0325440168380737, 0.8184722661972046, 0.4509916437891573, 1729888359848107838, 
1.0653647184371948, 0.8332684636116028, 0.4169955415114841, 1729888359968854195, 
1.0904430150985718, 0.8434465527534485, 0.39241502174796, 1729888360058440091, 
1.1186867952346802, 0.854158878326416, 0.3648531820387848, 1729888360157774418, 
1.1445735692977905, 0.8633756041526794, 0.34493439052724173, 1729888360247665097, 
1.177916407585144, 0.8743307590484619, 0.3157899225168152, 1729888360363682172, 
1.2045844793319702, 0.8824336528778076, 0.2957665389299347, 1729888360457681687, 
1.2330236434936523, 0.8901657462120056, 0.2702537112771852, 1729888360557678287, 
1.2592324018478394, 0.8970239162445068, 0.2526789233786347, 1729888360647979508, 
1.2934705018997192, 0.9049946069717407, 0.22872210509048937, 1729888360763654472, 
1.3209178447723389, 0.9107240438461304, 0.20889678267362843, 1729888360858440973, 
1.350771188735962, 0.9165895581245422, 0.19401943804346125, 1729888360958702508, 
1.383932113647461, 0.9222796559333801, 0.1773306359127973, 1729888361067923253, 
1.412709355354309, 0.9268867373466492, 0.16270873570554537, 1729888361164703649, 
1.4404809474945068, 0.9312784075737, 0.1495512605326769, 1729888361258534153, 
