x, y, theta, stamp, 
-0.8868597745895386, -0.9726794958114624, -2.792201442811914, 1729887077894014759, 
-0.9004846811294556, -0.9775923490524292, -2.7996563378907053, 1729887078004016331, 
-0.9077512621879578, -0.9801419377326965, -2.807665059116229, 1729887078104079158, 
-0.9134124517440796, -0.9818851947784424, -2.8192860766933157, 1729887078195055639, 
-0.919862687587738, -0.9838575720787048, -2.8292999486091377, 1729887078294195947, 
-0.9247148633003235, -0.985417902469635, -2.838747011720025, 1729887078384709706, 
-0.931406557559967, -0.9874152541160583, -2.8544054017065013, 1729887078504923334, 
-0.9366386532783508, -0.9887838959693909, -2.86458662023311, 1729887078593890229, 
-0.9417301416397095, -0.9905194044113159, -2.8749222677429156, 1729887078694393521, 
-0.947064220905304, -0.9917840361595154, -2.8894763078868464, 1729887078803741036, 
-0.9518877267837524, -0.9930139780044556, -2.900177215754778, 1729887078903893563, 
-0.9561248421669006, -0.9940444827079773, -2.908836355223431, 1729887078993989082, 
-0.9602159261703491, -0.9951410293579102, -2.9181592497821827, 1729887079094515943, 
-0.964474618434906, -0.9960301518440247, -2.9283151870285162, 1729887079204396754, 
-0.9682540893554688, -0.99704509973526, -2.93595316414242, 1729887079304241869, 
-0.9702504277229309, -0.9973287582397461, -2.941385521970063, 1729887079345484915, 
-0.9760991930961609, -0.9985662698745728, -2.9566316402371595, 1729887079494026286, 
-0.9796169996261597, -0.999081015586853, -2.965682751878194, 1729887079585269611, 
-0.9832045435905457, -0.9999077916145325, -2.974646801931728, 1729887079704210700, 
-0.9841761589050293, -1.0000447034835815, -2.9813416138693962, 1729887079794440947, 
-0.9858611822128296, -1.000182867050171, -2.9962332352277015, 1729887079893962741, 
-0.9871483445167542, -1.0004382133483887, -3.0085446730308334, 1729887079985438897, 
-0.9884873628616333, -1.0006471872329712, -3.0201120477726846, 1729887080105589260, 
-0.9898002743721008, -1.0007494688034058, -3.032362479779531, 1729887080194034212, 
-0.9912298321723938, -1.0008336305618286, -3.0447578421452195, 1729887080294222371, 
